customer_id,recency_days,frequency,monetary_value,average_order_value,last_purchase_date,cluster
17572,71,4,226.75000000000003,56.68750000000001,2011-09-29 17:53:00,2
17573,29,3,380.6,126.86666666666667,2011-11-10 13:01:00,2
17574,243,1,185.65,185.65,2011-04-11 09:47:00,2
17576,8,19,3622.68,190.66736842105263,2011-12-01 17:56:00,2
17578,218,1,143.45999999999998,143.45999999999998,2011-05-05 18:38:00,2
17579,5,3,448.9,149.63333333333335,2011-12-05 12:28:00,2
17580,253,3,215.72,71.90666666666667,2011-04-01 12:41:00,2
17581,1,25,11045.04,441.8016,2011-12-09 12:21:00,2
17582,236,1,175.27,175.27,2011-04-17 13:18:00,2
17584,7,2,1242.3,621.15,2011-12-02 17:12:00,2
17585,109,4,1133.07,283.2675,2011-08-22 13:30:00,2
17588,100,3,1240.2,413.4,2011-08-31 13:37:00,2
17589,60,4,2404.17,601.0425,2011-10-10 16:58:00,2
17590,2,3,1479.22,493.0733333333333,2011-12-07 12:55:00,2
17591,73,7,2225.9700000000003,317.9957142857143,2011-09-27 13:42:00,2
17593,4,5,3927.34,785.4680000000001,2011-12-06 10:30:00,2
17594,85,2,993.18,496.59,2011-09-15 16:34:00,2
17595,12,2,388.79,194.395,2011-11-27 16:08:00,2
17596,23,7,2827.93,403.99,2011-11-16 14:11:00,2
17597,214,1,2044.37,2044.37,2011-05-10 11:54:00,2
17600,18,1,161.67000000000002,161.67000000000002,2011-11-22 09:43:00,2
17601,239,1,116.01,116.01,2011-04-14 18:02:00,2
17602,2,6,5102.97,850.495,2011-12-07 13:53:00,2
17603,78,1,394.72,394.72,2011-09-22 14:18:00,2
17604,217,2,309.36,154.68,2011-05-06 13:43:00,2
17608,33,2,193.42,96.71,2011-11-06 13:06:00,2
17609,41,5,1112.22,222.444,2011-10-30 12:28:00,2
17611,7,15,3984.22,265.61466666666666,2011-12-02 13:29:00,2
17612,53,6,2048.45,341.4083333333333,2011-10-17 14:59:00,2
17613,23,14,4559.150000000001,325.65357142857147,2011-11-17 10:51:00,2
17614,57,1,390.07,390.07,2011-10-13 16:01:00,2
17615,130,3,329.6,109.86666666666667,2011-08-01 14:06:00,2
17616,174,3,571.1999999999999,190.4,2011-06-19 10:11:00,2
17618,6,3,971.58,323.86,2011-12-04 11:50:00,2
17619,312,1,218.52,218.52,2011-01-31 14:18:00,2
17620,60,1,81.44,81.44,2011-10-11 12:08:00,2
17621,21,3,1379.9,459.9666666666667,2011-11-18 17:11:00,2
17623,33,1,527.0500000000001,527.0500000000001,2011-11-07 11:32:00,2
17624,15,2,843.48,421.74,2011-11-25 10:52:00,2
17625,18,4,2047.0,511.75,2011-11-21 13:36:00,2
17628,81,1,75.75,75.75,2011-09-19 15:21:00,2
17629,6,8,1814.12,226.765,2011-12-04 10:56:00,2
17630,170,2,503.6,251.8,2011-06-23 11:58:00,2
17631,2,3,528.33,176.11,2011-12-08 09:47:00,2
17633,31,4,1324.84,331.21,2011-11-08 13:25:00,2
17634,36,9,2361.9700000000003,262.4411111111111,2011-11-03 13:09:00,2
17636,19,1,285.56,285.56,2011-11-20 14:40:00,2
17637,31,2,547.0600000000001,273.53000000000003,2011-11-08 12:51:00,2
17639,276,1,108.5,108.5,2011-03-08 15:22:00,2
17640,87,1,621.66,621.66,2011-09-14 09:13:00,2
17642,120,2,712.29,356.145,2011-08-12 09:11:00,2
17643,373,1,101.55,101.55,2010-12-01 14:38:00,2
17644,1,11,2895.64,263.24,2011-12-08 13:43:00,2
17646,219,3,1008.39,336.13,2011-05-04 13:17:00,2
17647,65,1,133.06,133.06,2011-10-05 15:38:00,2
17648,61,4,1797.5,449.375,2011-10-10 09:41:00,2
17649,138,1,868.49,868.49,2011-07-24 15:53:00,2
17650,21,1,166.08,166.08,2011-11-18 14:52:00,2
17651,12,10,3945.0,394.5,2011-11-28 10:29:00,2
17652,25,12,4867.72,405.6433333333334,2011-11-14 12:55:00,2
17653,37,4,1207.56,301.89,2011-11-03 12:46:00,2
17654,277,1,117.55,117.55,2011-03-07 13:17:00,2
17655,11,7,2638.94,376.99142857142857,2011-11-29 11:34:00,2
17656,73,5,1674.69,334.938,2011-09-27 13:04:00,2
17658,26,2,595.42,297.71,2011-11-14 12:07:00,2
17659,17,12,2999.46,249.955,2011-11-22 13:29:00,2
17660,141,1,196.0,196.0,2011-07-21 13:37:00,2
17663,26,7,1802.91,257.55857142857144,2011-11-14 08:56:00,2
17664,19,2,604.64,302.32,2011-11-21 11:29:00,2
17666,4,2,728.16,364.08,2011-12-06 09:06:00,2
17667,66,5,2055.51,411.102,2011-10-04 14:32:00,2
17668,1,2,347.75,173.875,2011-12-08 13:25:00,2
17669,43,7,3406.7200000000003,486.67428571428576,2011-10-28 08:53:00,2
17670,228,1,205.7,205.7,2011-04-26 09:12:00,2
17671,16,4,1572.71,393.1775,2011-11-24 12:21:00,2
17672,50,2,3178.17,1589.085,2011-10-20 14:18:00,2
17673,2,6,1629.12,271.52,2011-12-08 12:50:00,2
17674,74,2,551.04,275.52,2011-09-26 13:35:00,2
17675,1,31,20374.28,657.2348387096774,2011-12-08 18:03:00,2
17676,4,6,1387.68,231.28,2011-12-05 15:16:00,2
17677,2,30,16363.23,545.441,2011-12-08 09:56:00,2
17678,264,1,298.11,298.11,2011-03-21 11:52:00,2
17679,53,2,1992.11,996.055,2011-10-18 07:43:00,2
17680,24,1,184.4,184.4,2011-11-16 12:42:00,2
17682,10,6,2474.33,412.3883333333333,2011-11-29 15:59:00,2
17684,44,1,239.41,239.41,2011-10-27 11:10:00,2
17685,17,7,3191.53,455.9328571428572,2011-11-23 11:36:00,2
17686,7,7,5739.46,819.9228571428572,2011-12-02 15:39:00,2
17690,30,15,4757.95,317.19666666666666,2011-11-09 15:17:00,2
17691,358,2,290.40000000000003,145.20000000000002,2010-12-16 17:20:00,2
17692,127,4,740.9399999999999,185.235,2011-08-04 14:01:00,2
17693,137,1,200.47,200.47,2011-07-25 15:48:00,2
17694,142,1,283.12,283.12,2011-07-21 12:00:00,2
17695,132,2,765.34,382.67,2011-07-31 10:40:00,2
17696,38,8,2285.71,285.71375,2011-11-01 13:43:00,2
17697,236,1,338.95,338.95,2011-04-17 15:40:00,2
17698,261,1,154.95,154.95,2011-03-24 11:34:00,2
17700,17,4,2534.64,633.66,2011-11-23 11:51:00,2
17701,253,1,417.95,417.95,2011-04-01 12:25:00,2
17702,30,4,1824.37,456.0925,2011-11-09 16:03:00,2
17703,35,3,798.74,266.24666666666667,2011-11-04 15:51:00,2
17704,169,2,885.19,442.595,2011-06-24 09:40:00,2
17705,3,9,1823.52,202.61333333333332,2011-12-06 13:45:00,2
17706,4,17,10504.49,617.9111764705882,2011-12-05 13:34:00,2
17707,185,2,152.4,76.2,2011-06-07 15:03:00,2
17708,188,2,267.08,133.54,2011-06-05 10:12:00,2
17709,170,1,137.45,137.45,2011-06-23 11:55:00,2
17711,11,2,385.1,192.55,2011-11-29 11:40:00,2
17712,45,1,522.91,522.91,2011-10-26 12:28:00,2
17714,321,1,153.0,153.0,2011-01-23 10:32:00,2
17715,201,1,326.4,326.4,2011-05-23 12:32:00,2
17716,23,11,5655.99,514.180909090909,2011-11-17 12:00:00,2
17718,232,1,139.35,139.35,2011-04-21 13:39:00,2
17719,38,15,5396.04,359.736,2011-11-02 10:36:00,2
17720,26,4,1195.94,298.985,2011-11-13 15:04:00,2
17722,96,4,2424.04,606.01,2011-09-04 15:22:00,2
17723,127,6,3276.4000000000005,546.0666666666667,2011-08-04 18:37:00,2
17724,71,3,1033.0,344.3333333333333,2011-09-29 15:26:00,2
17725,16,11,3439.08,312.64363636363635,2011-11-23 16:34:00,2
17727,15,1,1060.25,1060.25,2011-11-24 17:06:00,2
17728,4,3,2876.01,958.67,2011-12-06 08:52:00,2
17730,3,13,5298.4800000000005,407.5753846153847,2011-12-06 15:43:00,2
17731,79,4,1240.11,310.0275,2011-09-21 15:02:00,2
17732,373,1,303.97,303.97,2010-12-02 09:29:00,2
17733,39,2,692.19,346.095,2011-11-01 08:16:00,2
17734,54,3,700.63,233.5433333333333,2011-10-17 12:33:00,2
17735,2,19,13110.02,690.001052631579,2011-12-07 16:47:00,2
17736,9,3,377.44,125.81333333333332,2011-11-30 15:36:00,2
17737,9,2,168.24,84.12,2011-11-30 15:16:00,2
17738,19,4,1879.05,469.7625,2011-11-20 15:05:00,2
17739,12,7,2791.35,398.7642857142857,2011-11-28 09:12:00,2
17742,113,2,355.11,177.555,2011-08-18 15:28:00,2
17744,4,6,2322.4,387.06666666666666,2011-12-06 12:11:00,2
17746,240,1,110.25,110.25,2011-04-13 14:31:00,2
17747,113,1,71.4,71.4,2011-08-19 08:13:00,2
17749,178,2,674.52,337.26,2011-06-14 15:45:00,2
17750,5,9,1797.57,199.73,2011-12-04 14:09:00,2
17752,359,1,80.64,80.64,2010-12-15 16:19:00,2
17754,1,5,1772.26,354.452,2011-12-09 11:20:00,2
17757,1,30,5605.29,186.843,2011-12-08 15:31:00,2
17758,19,8,3456.7000000000003,432.0875,2011-11-20 14:45:00,2
17759,17,3,834.99,278.33,2011-11-22 16:02:00,2
17760,22,2,287.59,143.795,2011-11-18 10:56:00,2
17761,33,1,712.78,712.78,2011-11-07 10:23:00,2
17763,263,1,15.0,15.0,2011-03-21 14:25:00,2
17764,51,2,818.8199999999999,409.41,2011-10-20 11:03:00,2
17765,159,3,371.88,123.96,2011-07-04 12:41:00,2
17767,15,1,271.2,271.2,2011-11-24 14:42:00,2
17768,8,3,2273.1800000000003,757.7266666666668,2011-12-01 13:22:00,2
17769,13,10,3997.98,399.798,2011-11-27 11:18:00,2
17770,199,5,1143.27,228.654,2011-05-25 12:34:00,2
17771,57,2,245.81,122.905,2011-10-14 11:43:00,2
17772,11,2,182.77,91.385,2011-11-29 11:05:00,2
17774,97,4,1225.41,306.3525,2011-09-04 12:49:00,2
17775,255,1,56.4,56.4,2011-03-30 10:50:00,2
17777,25,3,665.86,221.95333333333332,2011-11-15 12:02:00,2
17779,21,3,658.57,219.5233333333333,2011-11-18 14:15:00,2
17781,159,2,188.02,94.01,2011-07-03 16:00:00,2
17783,72,2,283.47,141.735,2011-09-28 16:07:00,2
17785,53,1,131.94,131.94,2011-10-17 13:43:00,2
17786,85,2,278.74,139.37,2011-09-15 12:51:00,2
17787,153,4,1865.19,466.2975,2011-07-10 11:24:00,2
17788,74,2,1117.9,558.95,2011-09-27 10:09:00,2
17789,281,1,225.9,225.9,2011-03-03 13:14:00,2
17790,27,14,1965.55,140.39642857142857,2011-11-13 11:30:00,2
17791,30,1,106.1,106.1,2011-11-10 12:09:00,2
17793,25,1,323.04,323.04,2011-11-14 14:24:00,2
17795,180,2,350.39,175.195,2011-06-13 12:36:00,2
17796,40,4,697.9,174.475,2011-10-30 15:38:00,2
17797,22,3,780.43,260.1433333333333,2011-11-17 13:21:00,2
17799,22,10,3055.93,305.593,2011-11-17 15:16:00,2
17800,37,9,1199.01,133.22333333333333,2011-11-02 12:57:00,2
17802,82,3,1285.04,428.3466666666666,2011-09-18 14:56:00,2
17805,74,1,512.31,512.31,2011-09-27 11:49:00,2
17806,11,1,546.04,546.04,2011-11-28 14:12:00,2
17809,16,12,5411.91,450.9925,2011-11-23 12:59:00,2
17811,4,39,7837.73,200.9674358974359,2011-12-05 13:46:00,2
17812,13,4,732.16,183.04,2011-11-27 11:47:00,2
17813,14,5,1770.88,354.176,2011-11-25 16:13:00,2
17816,37,4,36.56,9.14,2011-11-03 11:34:00,2
17817,4,3,387.68,129.22666666666666,2011-12-05 14:39:00,2
17819,72,7,3704.87,529.2671428571429,2011-09-29 10:52:00,2
17824,51,1,298.4,298.4,2011-10-19 14:14:00,2
17827,5,5,1995.46,399.092,2011-12-04 15:00:00,2
17828,23,4,1820.09,455.0225,2011-11-17 08:41:00,2
17829,299,1,889.24,889.24,2011-02-14 12:46:00,2
17830,2,3,398.7,132.9,2011-12-08 12:28:00,2
17831,33,1,35.400000000000006,35.400000000000006,2011-11-06 15:09:00,2
17832,50,1,155.37,155.37,2011-10-21 11:43:00,2
17835,3,3,350.64,116.88,2011-12-07 11:48:00,2
17836,47,1,110.21,110.21,2011-10-23 16:13:00,2
17837,42,8,1593.38,199.1725,2011-10-28 16:13:00,2
17838,27,5,2779.3,555.86,2011-11-13 11:20:00,2
17839,42,1,338.8,338.8,2011-10-28 17:27:00,2
17841,2,124,40991.57,330.5771774193548,2011-12-08 12:07:00,2
17843,303,1,205.48,205.48,2011-02-09 15:33:00,2
17844,107,1,51.56,51.56,2011-08-25 11:27:00,2
17846,85,1,2033.1,2033.1,2011-09-15 15:20:00,2
17848,81,9,901.2,100.13333333333333,2011-09-19 16:49:00,2
17849,218,4,605.8000000000001,151.45000000000002,2011-05-05 13:46:00,2
17850,372,34,5391.21,158.565,2010-12-02 15:27:00,2
17852,12,2,114.34,57.17,2011-11-28 12:36:00,2
17854,185,2,311.26,155.63,2011-06-07 16:21:00,2
17855,373,1,208.97,208.97,2010-12-02 09:44:00,2
17856,2,4,1418.03,354.5075,2011-12-08 09:40:00,2
17857,4,23,26879.04,1168.6539130434785,2011-12-05 13:13:00,2
17858,6,12,5155.66,429.6383333333333,2011-12-04 11:56:00,2
17859,305,1,148.21,148.21,2011-02-08 10:32:00,2
17860,369,1,252.8,252.8,2010-12-06 12:41:00,2
17861,3,8,2100.8,262.6,2011-12-06 16:21:00,2
17862,324,1,330.9,330.9,2011-01-20 12:23:00,2
17863,59,6,3160.0,526.6666666666666,2011-10-11 13:45:00,2
17864,13,3,597.5,199.16666666666663,2011-11-27 11:15:00,2
17865,31,20,10526.32,526.316,2011-11-09 12:08:00,2
17866,143,1,329.65,329.65,2011-07-20 11:07:00,2
17867,30,6,1197.1,199.51666666666668,2011-11-09 14:15:00,2
17869,107,5,428.18,85.636,2011-08-24 16:16:00,2
17870,2,12,1894.35,157.86249999999998,2011-12-07 15:07:00,2
17871,205,1,155.9,155.9,2011-05-19 11:32:00,2
17873,80,5,1859.16,371.832,2011-09-20 16:41:00,2
17874,185,6,683.46,113.91,2011-06-07 12:54:00,2
17877,170,1,237.61,237.61,2011-06-22 13:00:00,2
17878,44,1,379.45,379.45,2011-10-27 11:24:00,2
17879,174,1,178.51999999999998,178.51999999999998,2011-06-19 12:36:00,2
17880,365,1,458.92,458.92,2010-12-10 10:21:00,2
17881,304,1,133.35000000000002,133.35000000000002,2011-02-08 17:16:00,2
17883,3,4,671.77,167.9425,2011-12-06 17:49:00,2
17884,4,4,717.45,179.3625,2011-12-06 11:33:00,2
17885,12,1,190.19,190.19,2011-11-27 14:40:00,2
17886,32,3,899.61,299.87,2011-11-08 10:09:00,2
17887,129,1,111.35,111.35,2011-08-02 17:29:00,2
17888,21,8,726.05,90.75625,2011-11-18 13:45:00,2
17889,212,2,203.87,101.935,2011-05-11 16:26:00,2
17890,323,2,602.09,301.045,2011-01-21 11:19:00,2
17891,162,1,203.86,203.86,2011-06-30 20:08:00,2
17892,56,3,244.1,81.36666666666666,2011-10-14 16:49:00,2
17893,225,1,112.25,112.25,2011-04-28 13:50:00,2
17894,72,8,1119.81,139.97625,2011-09-29 09:23:00,2
17895,44,1,98.0,98.0,2011-10-26 17:00:00,2
17896,23,1,256.32,256.32,2011-11-16 13:59:00,2
17897,173,3,566.6,188.86666666666667,2011-06-20 11:23:00,2
17898,85,2,152.06,76.03,2011-09-15 14:56:00,2
17899,159,1,155.8,155.8,2011-07-03 14:58:00,2
17900,190,2,112.2,56.1,2011-06-02 14:38:00,2
17901,29,1,110.38,110.38,2011-11-10 17:29:00,2
17904,21,1,191.67,191.67,2011-11-18 12:57:00,2
17905,71,4,800.24,200.06,2011-09-29 17:33:00,2
17906,247,1,72.9,72.9,2011-04-06 17:25:00,2
17908,374,1,243.28,243.28,2010-12-01 11:45:00,2
17911,9,1,366.23,366.23,2011-11-30 14:52:00,2
17912,310,5,311.01,62.202,2011-02-02 14:25:00,2
17913,59,2,411.6,205.8,2011-10-12 10:45:00,2
17914,4,1,336.43,336.43,2011-12-06 11:58:00,2
17917,45,3,341.28,113.76,2011-10-25 13:20:00,2
17919,88,1,1304.04,1304.04,2011-09-12 13:41:00,2
17920,4,17,4204.1,247.3,2011-12-05 14:29:00,2
17921,64,4,826.52,206.63,2011-10-06 18:56:00,2
17923,282,1,207.50000000000003,207.50000000000003,2011-03-02 15:15:00,2
17924,12,7,2962.5,423.2142857142857,2011-11-28 09:11:00,2
17925,373,1,244.08,244.08,2010-12-02 10:10:00,2
17926,133,2,397.29,198.645,2011-07-29 14:39:00,2
17928,45,2,212.54,106.27,2011-10-25 13:52:00,2
17929,11,4,843.0,210.75,2011-11-28 16:01:00,2
17930,36,5,1740.48,348.096,2011-11-04 10:23:00,2
17931,134,2,408.36,204.18,2011-07-28 18:33:00,2
17932,29,3,1331.57,443.8566666666666,2011-11-10 19:49:00,2
17934,52,2,704.25,352.125,2011-10-19 11:16:00,2
17935,138,2,145.79,72.895,2011-07-24 13:18:00,2
17936,5,1,389.84,389.84,2011-12-04 13:32:00,2
17937,9,7,4301.22,614.46,2011-12-01 11:45:00,2
17939,160,1,99.14,99.14,2011-07-03 12:27:00,2
17940,49,10,4106.4400000000005,410.64400000000006,2011-10-21 13:27:00,2
17941,131,1,304.56,304.56,2011-08-01 08:30:00,2
17942,8,1,77.50000000000001,77.50000000000001,2011-12-02 10:45:00,2
17946,233,2,149.57999999999998,74.78999999999999,2011-04-20 17:00:00,2
17947,37,1,176.68,176.68,2011-11-02 13:05:00,2
17948,147,1,358.56000000000006,358.56000000000006,2011-07-15 12:58:00,2
17949,1,45,58510.48,1300.232888888889,2011-12-08 18:46:00,2
17950,72,3,482.2,160.73333333333332,2011-09-28 15:18:00,2
17951,40,3,1008.54,336.18,2011-10-31 12:30:00,2
17954,5,12,2332.72,194.3933333333333,2011-12-04 14:15:00,2
17955,199,4,557.3,139.325,2011-05-25 12:00:00,2
17956,249,1,12.75,12.75,2011-04-04 13:47:00,2
17957,66,1,111.68,111.68,2011-10-04 14:58:00,2
17958,117,1,508.4599999999999,508.4599999999999,2011-08-15 12:19:00,2
17960,171,1,73.78,73.78,2011-06-21 14:15:00,2
17961,21,39,1296.44,33.242051282051285,2011-11-18 16:55:00,2
17962,142,1,102.83,102.83,2011-07-20 14:16:00,2
17964,32,2,471.7,235.85,2011-11-08 10:44:00,2
17965,38,14,2622.57,187.32642857142855,2011-11-02 09:31:00,2
17966,38,5,1098.43,219.686,2011-11-02 10:26:00,2
17967,372,1,123.07,123.07,2010-12-03 11:19:00,2
17968,374,1,277.35,277.35,2010-12-01 12:23:00,2
17969,166,2,228.2,114.1,2011-06-26 13:00:00,2
17970,211,1,582.59,582.59,2011-05-12 20:03:00,2
17972,242,1,136.04,136.04,2011-04-12 12:16:00,2
17973,52,1,337.04,337.04,2011-10-19 10:34:00,2
17974,25,3,740.79,246.93,2011-11-15 11:37:00,2
17975,15,13,4488.81,345.29307692307697,2011-11-24 13:27:00,2
17976,372,1,353.19,353.19,2010-12-02 13:49:00,2
17977,29,1,288.14,288.14,2011-11-10 13:28:00,2
17978,365,1,300.92,300.92,2010-12-09 14:05:00,2
17979,36,4,757.71,189.4275,2011-11-04 12:05:00,2
17980,166,3,811.45,270.4833333333333,2011-06-27 12:01:00,2
17984,145,1,152.68,152.68,2011-07-17 15:59:00,2
17985,22,1,634.95,634.95,2011-11-17 14:24:00,2
17986,56,1,20.8,20.8,2011-10-14 14:22:00,2
17987,185,1,198.57,198.57,2011-06-07 14:22:00,2
17988,12,7,201.12,28.731428571428573,2011-11-28 11:00:00,2
17990,237,3,630.84,210.28,2011-04-17 11:44:00,2
17991,225,2,93.35,46.675,2011-04-28 15:58:00,2
17994,122,4,678.49,169.6225,2011-08-10 11:41:00,2
17995,282,1,76.1,76.1,2011-03-03 12:30:00,2
17997,74,8,1970.67,246.33375,2011-09-26 16:13:00,2
17999,37,2,382.06,191.03,2011-11-02 15:56:00,2
18001,12,2,417.23,208.615,2011-11-27 16:02:00,2
18004,362,1,169.47,169.47,2010-12-12 13:47:00,2
18005,4,2,249.72,124.86,2011-12-06 11:51:00,2
18006,23,1,444.68,444.68,2011-11-16 16:52:00,2
18008,70,9,2116.19,235.13222222222225,2011-09-30 15:17:00,2
18009,235,1,257.34,257.34,2011-04-18 13:36:00,2
18010,257,1,174.8,174.8,2011-03-28 12:27:00,2
18011,373,1,102.79,102.79,2010-12-01 17:35:00,2
18013,155,2,187.29,93.645,2011-07-07 14:11:00,2
18014,28,1,166.42,166.42,2011-11-11 15:28:00,2
18015,4,1,120.03,120.03,2011-12-05 14:49:00,2
18016,32,5,1483.56,296.712,2011-11-07 13:25:00,2
18017,81,3,523.0,174.33333333333334,2011-09-19 16:15:00,2
18018,108,2,122.14,61.07,2011-08-23 17:37:00,2
18019,52,1,38.45,38.45,2011-10-19 12:10:00,2
18022,36,1,668.11,668.11,2011-11-04 12:45:00,2
18024,153,2,389.78,194.89,2011-07-10 12:40:00,2
18027,99,1,115.31,115.31,2011-09-02 10:38:00,2
18030,4,2,230.65,115.325,2011-12-05 16:37:00,2
18032,334,1,73.5,73.5,2011-01-09 15:32:00,2
18033,65,1,97.97,97.97,2011-10-05 17:28:00,2
18034,22,2,422.88,211.44,2011-11-18 12:22:00,2
18035,36,3,730.4,243.46666666666667,2011-11-04 12:39:00,2
18036,32,3,405.62,135.20666666666668,2011-11-07 14:40:00,2
18037,154,6,70.02,11.67,2011-07-08 13:39:00,2
18040,19,2,357.20000000000005,178.60000000000002,2011-11-20 14:20:00,2
18041,12,21,4183.39,199.2090476190476,2011-11-28 11:39:00,2
18042,54,1,165.04999999999998,165.04999999999998,2011-10-17 11:49:00,2
18043,25,3,559.51,186.50333333333333,2011-11-15 12:48:00,2
18044,4,10,2088.6,208.86,2011-12-05 14:26:00,2
18045,45,1,189.4,189.4,2011-10-25 13:07:00,2
18048,203,2,172.29000000000002,86.14500000000001,2011-05-20 14:58:00,2
18050,359,1,74.4,74.4,2010-12-15 14:25:00,2
18053,71,1,300.02,300.02,2011-09-30 09:05:00,2
18055,7,10,6784.1900000000005,678.4190000000001,2011-12-02 14:25:00,2
18056,288,1,363.65,363.65,2011-02-24 14:27:00,2
18058,10,1,170.16,170.16,2011-11-30 08:38:00,2
18059,23,3,306.46,102.15333333333332,2011-11-16 16:49:00,2
18061,22,10,2119.41,211.941,2011-11-18 11:20:00,2
18062,173,3,720.52,240.1733333333333,2011-06-19 14:47:00,2
18064,133,2,814.0,407.0,2011-07-29 16:39:00,2
18065,6,14,2392.83,170.91642857142855,2011-12-04 10:30:00,2
18066,75,1,318.0,318.0,2011-09-25 15:30:00,2
18067,40,1,396.33,396.33,2011-10-30 15:58:00,2
18068,289,1,101.7,101.7,2011-02-23 14:50:00,2
18069,26,5,2036.67,407.334,2011-11-13 16:03:00,2
18071,258,2,453.0,226.5,2011-03-27 11:59:00,2
18072,186,1,247.44,247.44,2011-06-07 10:44:00,2
18073,114,12,3877.52,323.1266666666667,2011-08-17 14:02:00,2
18074,374,1,489.6,489.6,2010-12-01 09:53:00,2
18075,23,10,2611.75,261.175,2011-11-16 15:21:00,2
18077,8,11,2633.01,239.36454545454544,2011-12-01 13:32:00,2
18078,217,2,336.13,168.065,2011-05-06 14:32:00,2
18079,45,4,3651.97,912.9925,2011-10-25 15:27:00,2
18080,19,2,1231.5,615.75,2011-11-21 08:02:00,2
18081,36,3,343.45,114.48333333333332,2011-11-03 16:30:00,2
18082,26,1,703.37,703.37,2011-11-14 12:45:00,2
18084,16,1,90.48,90.48,2011-11-23 13:57:00,2
18085,330,2,689.95,344.975,2011-01-13 15:17:00,2
18086,274,1,101.34,101.34,2011-03-10 13:34:00,2
18087,98,2,4055.7199999999993,2027.86,2011-09-02 15:12:00,2
18088,61,1,167.67000000000002,167.67000000000002,2011-10-09 13:41:00,2
18092,2,11,9068.26,824.3872727272727,2011-12-07 13:14:00,2
18093,93,4,2106.52,526.63,2011-09-07 15:43:00,2
18094,82,7,3017.3,431.04285714285714,2011-09-19 09:28:00,2
18095,313,2,580.0500000000001,290.02500000000003,2011-01-31 12:50:00,2
18096,12,3,911.15,303.71666666666664,2011-11-28 12:44:00,2
18097,8,6,2697.8,449.6333333333334,2011-12-02 11:16:00,2
18099,127,1,168.31,168.31,2011-08-04 15:52:00,2
18101,11,2,223.65,111.825,2011-11-28 13:37:00,2
18102,1,60,259657.3,4327.621666666667,2011-12-09 11:50:00,2
18104,37,1,754.64,754.64,2011-11-02 14:07:00,2
18105,38,1,113.48000000000002,113.48000000000002,2011-11-02 12:04:00,2
18106,330,1,430.7,430.7,2011-01-14 12:23:00,2
18108,254,1,271.0,271.0,2011-03-30 13:56:00,2
18109,2,26,8052.97,309.7296153846154,2011-12-08 11:36:00,2
18110,20,1,236.3,236.3,2011-11-20 12:34:00,2
18112,12,2,352.69,176.345,2011-11-27 14:43:00,2
18113,369,1,76.32000000000001,76.32000000000001,2010-12-06 12:31:00,2
18114,290,1,220.1,220.1,2011-02-22 13:20:00,2
18116,68,8,1418.03,177.25375,2011-10-03 11:00:00,2
18117,26,1,320.72,320.72,2011-11-14 12:47:00,2
18118,11,26,5653.82,217.45461538461535,2011-11-29 11:32:00,2
18119,368,1,181.12,181.12,2010-12-07 11:59:00,2
18120,214,1,111.15,111.15,2011-05-09 13:45:00,2
18121,149,2,673.1,336.55,2011-07-13 12:53:00,2
18122,8,6,1826.21,304.36833333333334,2011-12-01 13:08:00,2
18123,24,2,589.4399999999999,294.72,2011-11-15 14:23:00,2
18125,30,4,1142.99,285.7475,2011-11-10 12:29:00,2
18126,61,1,206.83,206.83,2011-10-10 12:19:00,2
18127,19,3,348.73,116.24333333333334,2011-11-20 14:05:00,2
18129,243,1,112.55,112.55,2011-04-10 14:16:00,2
18130,15,3,1059.39,353.13000000000005,2011-11-24 14:40:00,2
18133,212,1,931.5,931.5,2011-05-11 14:14:00,2
18135,29,5,681.9100000000001,136.382,2011-11-10 19:32:00,2
18136,63,3,784.33,261.4433333333333,2011-10-07 15:40:00,2
18138,295,1,152.65,152.65,2011-02-17 14:51:00,2
18139,18,6,8438.34,1406.39,2011-11-22 10:44:00,2
18142,157,2,1019.52,509.76,2011-07-05 13:19:00,2
18143,117,2,1000.16,500.08,2011-08-15 12:07:00,2
18144,8,12,2888.75,240.72916666666663,2011-12-02 12:46:00,2
18145,13,4,2861.55,715.3875,2011-11-27 11:22:00,2
18146,141,2,160.35000000000002,80.17500000000001,2011-07-22 12:08:00,2
18147,46,2,179.33999999999995,89.66999999999999,2011-10-25 11:46:00,2
18149,51,3,612.0799999999999,204.02666666666664,2011-10-20 12:04:00,2
18150,32,3,566.58,188.86,2011-11-07 16:49:00,2
18151,135,2,653.35,326.675,2011-07-28 11:35:00,2
18154,3,2,399.19,199.595,2011-12-06 16:41:00,2
18155,75,3,371.62,123.87333333333332,2011-09-25 13:32:00,2
18156,13,2,734.94,367.47,2011-11-27 12:24:00,2
18158,9,2,453.4,226.7,2011-11-30 16:19:00,2
18159,301,1,530.15,530.15,2011-02-11 14:26:00,2
18160,57,2,638.0600000000001,319.03000000000003,2011-10-13 15:50:00,2
18161,15,5,1618.69,323.738,2011-11-24 16:40:00,2
18164,37,1,399.65,399.65,2011-11-02 12:56:00,2
18165,177,1,302.46000000000004,302.46000000000004,2011-06-15 13:23:00,2
18167,23,3,1384.86,461.62000000000006,2011-11-16 15:56:00,2
18168,176,6,1169.94,194.99,2011-06-16 19:21:00,2
18169,61,1,202.65,202.65,2011-10-10 12:18:00,2
